external_urls,followers,genres,id,name,popularity,uri,collaborations_ids,collaborations
https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM,5509965,"pop, uk dance, uk funky",6MDME20pz9RveH9rEXvrOM,Clean Bandit,75,spotify:artist:6MDME20pz9RveH9rEXvrOM,"4ScCswdRlyA23odg9thgIO, 1Xylc3o4UrD53lo9CvFvVg, 5CCwRZC6euC8Odo6y9X8jr, 6S2OmqARrzebs0tKUEyXyp, 56oDRnqbIiwx4mymNEv7dS, 6CwfuxIqcltXDGjfZsMd9A, 4V8Sr092TqfHkfAA5fXXqG, 1zNqDE7qDGCsyzJwohVaoX, 2ExGrw6XpbtUAJHTLtUXUD, 25uiPmTg16RbhZWAqwLBy5, 0Y3agQaa6g2r0YmHPOO9rh, 3Isy6kedDrgPYoTS1dazA9, 0X2BH1fck6amBIoJhDVmmJ, 0ZED1XzwlLHW4ZaG4lOT6m","'Jess Glynne', 'Zara Larsson', 'Stylo G', 'Rita Ora', 'Javeon', 'Eliza Shaddad', 'Demi Lovato', 'Lizzo', 'Tove Styrke', 'MARINA', 'Big Boi', 'Nikki Cislyn', 'Louisa Johnson', 'Luis Fonsi', 'Anne-Marie', 'Love Ssega', 'Elisabeth Troy', 'KYLE', 'Yasmin Green', 'Stefflon Don', 'Noonie Bao', 'ALMA', 'Charli xcx', 'Bhad Bhabie', 'Davido', 'Sean Paul', 'Ellie Goulding', 'Julia Michaels', 'Craig David', 'Kandaka Moore', 'Sharna Bass', 'Kirsten Joy', 'Rae Morris'"
https://open.spotify.com/artist/13bDjug9N0pyv3ZUINjkDV,1083477,german hip hop,13bDjug9N0pyv3ZUINjkDV,Bausa,70,spotify:artist:13bDjug9N0pyv3ZUINjkDV,"3drqpTL4sQOckmAfF9i1wg, 4WZGDpNwrC0vNQyl9QzF7d, 3pjq2pDV9RR6VY55wBjVnp, 4Yttlv9ndGjCDCVLqM7ACq, 1ul8iLt2WnFe2UIyovjg7q, 1qQLhymHXFPtP5U8KNKsm6, 6t7U7sYlVCtlMWzbecJcHd, 5pVRwX5ZQR7hfJ18w8ZYkl","'RIN', 'Joshi Mizu', 'Summer Cem', 'Capital Bra', 'LIZ', 'Dardan', 'Jamule', 'Nura', 'Marteria', 'Sido', 'MoeWavy', 'reezy', 'Apache 207', 'Bozza', 'Chapo102', 'LEA', 'Cocon', 'Dhurata Dora', 'Juju', 'Ufo361', 'Ivana Santacruz'"
https://open.spotify.com/artist/5NMwoStnfHT4LdETlJSwDT,1366158,"russian hip hop, russian trap",5NMwoStnfHT4LdETlJSwDT,Big Baby Tape,66,spotify:artist:5NMwoStnfHT4LdETlJSwDT,5B5qmrbTFvA7TAxWruuwbo,"'White Punk', 'kizaru', 'Платина', 'Husky', 'Dope V', 'Boulevard Depo', 'MACAN', 'ALIZADE', 'Aarne', 'Icegergert', 'Baby Melo', 'FEDUK', 'ALBLAK 52', 'Tape LaFlare', 'Polyana', 'I61', 'OG Prince', 'JEEMBO', 'Huzzy Buzzy', 'Voskresenskii', 'Toxi$', 'Loco OG Rocka'"
https://open.spotify.com/artist/1YOVBTvznjiDvtAj4ExHeo,1522014,brazilian hip hop,1YOVBTvznjiDvtAj4ExHeo,BK,69,spotify:artist:1YOVBTvznjiDvtAj4ExHeo,"76hYPcWML9NGEh8LashwT5, 78nr1pVnDR7qZH6QbVMYZf, 4JNo6Q5KdcRf1vtSX9mB0S, 204IwDdaHE4ymGk9Kya2pY, 2iK1rsbYstkSVn57M4s8ut, 6jBww4kwlSrjaNYP7AQPtX, 5WFFFHVqeVk5tLuYh2KjQy, 0JjPiLQNgAFaEkwoy56B1C","'Papatinho', 'Major RD', 'Deekapz', 'Baco Exu do Blues', 'João Gomes', 'KL Jay', 'El Lif Beatz', 'Froid', 'Bebé', 'Ashira', 'Nave', 'Goribeatzz', 'Djonga', 'MSE', 'Nansy Silvvz', 'Akira Presidente', 'Marina Sena', 'Gaab', 'Borges', 'Gigantes', 'Duquesa', 'CHS', 'Febem', 'Carlos do Complexo', 'Arit', 'Sango', 'Marcelo D2', 'JXNV$', 'Stuani', 'Drik Barbosa', 'Luccas Carlos', 'L7NNON', 'Btrem', 'Mc Luanna', 'Julia Mestre', 'Yannick Nobre', 'Sain', 'Juyè', 'DJ Erick Jay', 'FyeBwoii'"
https://open.spotify.com/artist/3JsHnjpbhX4SnySpvpa9DK,18628905,"j-division, korean ost",3JsHnjpbhX4SnySpvpa9DK,V,82,spotify:artist:3JsHnjpbhX4SnySpvpa9DK,,
https://open.spotify.com/artist/4OVbrPbhvK46A1uXTU1u5F,521027,jersey club,4OVbrPbhvK46A1uXTU1u5F,Lay Bankz,69,spotify:artist:4OVbrPbhvK46A1uXTU1u5F,,"'BEAM', 'VaporGod'"
https://open.spotify.com/artist/6lkrkVSqgzJZz2jguafSAy,67415,bossa nova cover,6lkrkVSqgzJZz2jguafSAy,Bossa Nova Covers,66,spotify:artist:6lkrkVSqgzJZz2jguafSAy,3NP2Tqcgz3vv8e40BfnYm3,'Mats & My'
https://open.spotify.com/artist/6GMYJwaziB4ekv1Y6wCDWS,2111136,"atl hip hop, chicago bop, dance pop, pop rap, rap, southern hip hop, trap",6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,68,spotify:artist:6GMYJwaziB4ekv1Y6wCDWS,"1pPmIToKXyGdsCF6LmqLmI, 6S0dmVVn4udvppDhZIWxCr, 15iVAtD3s3FsQR4w1v6M0P","'hoodtrophy bino', 'Big JimHill Jameel', '#3 Presidential Playas', 'Tadoe', '24hrs', 'Jessica Dime', 'WawMart', 'G$ Lil Ronnie', 'JimmiNewTron', 'Rich The Kid', 'Maybacc', 'Sean Kingston', 'JBar', 'Chief Keef', 'BAnNAm', 'Feby', 'Young L', 'Desiigner', 'Lil B', 'CBAJay', '24 Hours'"
https://open.spotify.com/artist/0lhLr0ciehx5g6hxih2aqk,7271,,0lhLr0ciehx5g6hxih2aqk,Barulho De Chuva,68,spotify:artist:0lhLr0ciehx5g6hxih2aqk,,
https://open.spotify.com/artist/53KwLdlmrlCelAZMaLVZqU,1474719,"art pop, indie soul, indietronica, uk alternative pop",53KwLdlmrlCelAZMaLVZqU,James Blake,70,spotify:artist:53KwLdlmrlCelAZMaLVZqU,"4LEiUm1SRbFMgfqnQTwUbQ, 7tYKF4w9nC0nq9CsPZTHyP, 6icQOAFXDZKsumw3YXyusw, 7ltDVBr6mKbRvohxheJ9h1, 0Y5tJX1MQlPlqiwlOH1tJY, 0iEtIxbK0KxaSlF7G42ZOp, 74V3dE1a51skRkdII8y2C6, 6U3ybJ9UHNKEdsH7ktGBZ7","'SWAVAY', 'Bon Iver', 'Endel', 'SZA', 'Lil Yachty', 'slowthai', 'Moses Sumney', 'RZA', 'Monica Martin', 'ROSALÍA', 'Travis Scott', 'Metro Boomin', 'André 3000', 'JID'"
https://open.spotify.com/artist/7hLjkyL9Pz9xtQNahzJZki,1620157,pagode,7hLjkyL9Pz9xtQNahzJZki,Belo,69,spotify:artist:7hLjkyL9Pz9xtQNahzJZki,3qZ2n5keOAat1SoF6bHwmb,"'Ivete Sangalo', 'Simone & Simaria', 'Caju Pra Baixo', 'Emicida', 'Flávia Santana', 'Alcione', 'Perlla', 'Thaeme & Thiago', 'Zeca Pagodinho', 'Nosso Sentimento', 'Ornella De Santis', 'Padre Marcelo Rossi', 'Negra Li', 'Marina Elali', 'Daniela Mercury'"
https://open.spotify.com/artist/15AZJFNrXtIN4Nk8BIOnS2,1269229,"turkish hip hop, turkish trap",15AZJFNrXtIN4Nk8BIOnS2,Batuflex,69,spotify:artist:15AZJFNrXtIN4Nk8BIOnS2,,
https://open.spotify.com/artist/6jBww4kwlSrjaNYP7AQPtX,1436387,"trap brasileiro, trap carioca",6jBww4kwlSrjaNYP7AQPtX,Borges,68,spotify:artist:6jBww4kwlSrjaNYP7AQPtX,"1YOVBTvznjiDvtAj4ExHeo, 0y7B2G0jNMGWyQJsOoRMUt, 0WvTL8PecsD3VxRGuHdSxj, 2NMYOlZHIEsSq7pp5jBjic, 4yGgbQJMq9orWypwqtdzYT, 25XJqeReVV38w0tR04GGBd, 7gJN8W0589FisSYJS17K54, 1MzXJ8AaHdidMAnjgcahS4, 1WQBwwssN6r8DSjUlkyUGW, 4YqwRbMLqGHRHLS1w2ZKse, 05qCf6M7E7AxizHVmrcPqh, 3MrDVzg7ZXaYMyQmbDInr7, 1WXbiUMl1AT9Inb619xPUg","'BK', 'Ajaxx', 'Neconbeat', 'Mindu', 'Galdino', 'Pugli', 'Kizzy', 'meLLo', 'Oruam', 'RUXN', 'Jovem Dex', 'L3OZIN', 'Mainstreet', 'Filipe Ret', 'TkN', 'Palma', 'Vt no beat', 'Delacruz', 'NGC Daddy', 'MC Cabelinho', 'jess beats', 'Veigh', 'Kyan', 'WIU', 'BIN', 'Neo Beats'"
https://open.spotify.com/artist/4XDi67ZENZcbfKnvMnTYsI,2112201,"k-pop, k-rap, korean r&b",4XDi67ZENZcbfKnvMnTYsI,Jay Park,66,spotify:artist:4XDi67ZENZcbfKnvMnTYsI,"1pPmIToKXyGdsCF6LmqLmI, 17lzZA2AlOHwCwFALHttmp, 2e4G04F77jxVuDYo44TCSm","'Xitsuh', 'Cha Cha Malone', 'Raz Simone', 'Fatal Lucciauno', 'GIRIBOY', 'Keem Hyo-Eun', 'Don Flamingo', 'Malitia Malimob', 'DeVita', 'Ted Park', 'KRNFX', 'Woo', 'The Quiett', 'Geegooin', 'yankie', 'GASHI', 'G2', 'pH-1', 'Gaeko', 'YULTRON', 'Ale Mora', 'Ugly Duck', 'DJ Wegun', 'Hoody', 'Trinidad James', 'Shelby', 'Joe Flizzow', 'Jay Electronica', 'Rich The Kid', 'Chaboom', 'Tiger JK', 'King Leez', 'Masiwei', 'Crush', 'Honey C', 'Tablo', 'Bizzy', 'B-Free', 'Gifted Gab', 'Sik-K', 'Uneducated Kid', 'BRADYSTREET', 'Jarv Dee', 'Swings', 'Dolce Drako', 'Dok2', 'GRAY', 'ELO', 'The Flavr Blue', '28AV', 'Nochang', 'Ill Chris', 'Common Ground', 'lIlBOI', 'dj friz', '2 Chainz', 'KnowKnow', 'BILL STAX', 'Dynamicduo', 'Anthony Danza', 'Paloalto', 'Nacho Picasso', 'YOON MIRAE', 'AOMG', 'Okasian', 'BewhY', 'Loco', 'Ghoulavelii', 'Dayday', 'Prometheus Brown', 'VIC MENSA', 'Simon Dominic', 'TAKEWON'"
https://open.spotify.com/artist/7KcIok6StqYSedgtjmtsqP,39915,,7KcIok6StqYSedgtjmtsqP,Beyond,68,spotify:artist:7KcIok6StqYSedgtjmtsqP,,
https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z,7437298,"big room, brostep, dutch edm, edm, house, pop dance, progressive electro house, slap house, trance",2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,84,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,"5CCwRZC6euC8Odo6y9X8jr, 4D75GcNG95ebPtNvoNVXhz, 7hJcb9fa4alzcOq3EaNPoG, 5fMUXHkw8R8eOP2RNVYEZX, 2qxJFvFYMEDqd7ui6kSAcq, 6BrvowZBreEkXzJQMpL174, 4npEfmQ6YuiwW1GpUmaq3F, 7CajNmpbOovFoOoasH2HaY, 790FomKkXshlbRYZFtlgla, 6hk7Yq1DU9QcCCrz9uc0Ti, 6t1gpxYbY8OlLA7D2RiikQ, 246dkjvS1zLTtiykXe5h60, 2AsusXITU8P25dlRNhcAbG, 60d24wfXkVzDSfLS6hyCjZ, 1VBflYyxBhnDc9uVib98rw, 6TQj5BFPooTa08A7pk8AQ1, 45dkTj5sMRSjrmBSBeiHym, 1HBjj22wzbscIZ9sEb5dyf, 31W5EY0aAly4Qieq6OFu6I, 1yxSLGMDHlW21z4YXirZDS, 2jw70GZXlAI8QzWeY2bgRc, 4EPJlUEBy49EX1wuFOvtjK, 25uiPmTg16RbhZWAqwLBy5, 73jBynjsVtofjRpdpRAJGk","'Marcel Woods', 'Passion Pit', 'Swanky Tunes', 'RebMoe', 'Aqualung', 'Wolfpack', 'JES', 'Mark Alston', 'MOTi', 'Rita Ora', 'Coca', 'Taylor', 'Freya Ridings', 'Golden Sun', 'MOGUAI', 'Jan Johnston', 'Max Graham', 'Tegan and Sara', 'Bass King', 'kamille', 'Kalafut', 'KSHMR', 'AFROJACK', 'Sneaky Sound System', 'Autograf', 'Luciana', 'Proluctors', 'Mads Arp', 'Alvaro', 'Josh Gabriel', 'Jonas Steur', 'Emily Haines', 'Gypsy', 'Snoop Dogg', 'Disco Fries', 'Diplo', 'Dresden', 'Sultan + Shepard', ""Nuits d'Etoiles"", 'Mesto', 'Yahel', 'Basscamp', 'Darren Tate', 'Steve May', 'Fred Falke', 'Re:Locate', 'Ryan Shepherd', 'Stoltenhoff', 'The Roc Project', 'Shermanology', 'Dzeko', 'Quintino', 'Petter', 'Junkie XL', 'Stargate', 'Denny White', 'M A E S T R O', 'Tab', 'Leama', 'Zedd', 'Hardwell', 'Ou Est Le Swimming Pool', 'Orange 3', 'Fred Baker', 'Christian Burns', 'Lena Leon', 'E-Craig', 'Ferry Corsten', 'Mabel', 'Niklas Ibach', 'Good Times Ahead', 'Chicane', 'Morgan Karr', 'Ava Max', 'Natalola', 'Foxes', 'Mr Sam', 'BAGGI', 'Cary Brothers', 'Mark Otten', 'Tina Arena', 'Jones', 'John Christian', 'Matthew Dekay', 'Leon Bolier', 'Tom Hangs', 'Jónsi', 'Krewella', 'Motorcycle', 'Soultan', 'Bobby Puma', 'Wolfgang Gartner', 'DallasK', 'The Morrighan', 'Angger Dimas', 'Kele Okereke', 'Z.Tao', 'Calvin Harris', 'Zac Barnett', 'DJ Miss T', 'C.C. Sheffield', 'Billie Ray Martin', 'Matthew Koma', 'KAROL G', 'Moor', 'Josie Cotton', 'ROE', 'Kimbra', 'Sikdope', 'Loud Luxury', 'Gilbey', 'SWACQ', 'Technique', 'Julie Harrington', 'Post Malone', 'Solarstone', 'Jin Key', 'Fontwell', 'VASSY', 'Dyro', 'As One', 'Conjure One', 'Teddy Geiger', 'Frank Biazzi', 'Justin Caruso', 'DJ Cor Fijneman', 'John De Sohn', 'Andain', 'Estuera', 'Villa', 'ILIRA', 'Celine', 'Grayarea', ""Sinéad O'Connor"", 'Martina Sorbara', 'Libra', 'Lange', 'Young Parisians', 'Aazar', 'Amba Shepherd', 'Talay Riley', 'Cazzi Opeia', 'Kyler England', 'Sirocco', 'Pappa', 'Alex Schulz', 'Marko Perković Thompson', '7 SKIES', 'Dj Punish', 'AR/CO', 'Gotye', 'JETFIRE', 'Martin Garrix', 'Stevie Appleton', 'Jono Grant', 'One Day Hero', 'Natalie Major', 'Gabriel & Dresden', 'Icona Pop', 'Dotan', 'Kaskade', 'Gabriel', 'Georgi Kay', 'Tate McRae', 'The Kid Daytona', 'Aloe Blacc', 'Sevenn', 'X-Vertigo', 'Matt Darey', 'Dave Dresden', 'Fygle', 'Jonas Blue', 'A Boogie Wit da Hoodie', 'Inner Stories', 'twoloud', 'Priscilla Ahn', 'Black Eyed Peas', 'Firebeatz', 'Cruickshank', 'Kaaze', 'Delora', 'Preme', 'Quilla', 'Ivan Gough', 'Nelly Furtado', 'Luminary', 'Ben McInerney', 'Erik Shepard', 'Sensorica', 'Tone Depth', 'Ladyhawke', 'Pledger', 'Shaun Frank', 'Kianna Alarid', 'Dzeko & Torres', 'Riggi & Piros', 'Kelli-Leigh', 'Andreas Moe', 'Claire Van Der Boom', 'Blänk', 'Cor Fijneman', 'Allure', 'Becky Hill', 'Aspekt', 'GALXARA', 'DBX', 'Delaney', 'Micky Blue', 'Wee-o', 'Steve Forte Rio', 'Luke Chable', 'Zaxx', 'Mark Norman', 'Sylvia Tosun', 'Andy Moor', 'Smith', 'Charli xcx', 'Violet Skies', 'Dan Reeder', 'Tandu', 'JASEfos', 'Filterheadz', 'Amy Meredith', 'Dimitri Vegas & Like Mike', 'Elan Lea', 'Holden', 'Noémie', 'Jason Taylor', 'BT', 'MOSKA', 'Feenixpawl'"
https://open.spotify.com/artist/5TP8Ubo4jLKEi4Mw2O8fAk,922377,previa,5TP8Ubo4jLKEi4Mw2O8fAk,BM,68,spotify:artist:5TP8Ubo4jLKEi4Mw2O8fAk,,
https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,61319,hollywood,5PYToRCsrnvikZg3yl2JMr,Stephanie Beatriz,67,spotify:artist:5PYToRCsrnvikZg3yl2JMr,,
https://open.spotify.com/artist/3wrFoI9EVjWg6m8xXeWr5t,357133,video game music,3wrFoI9EVjWg6m8xXeWr5t,VALORANT,66,spotify:artist:3wrFoI9EVjWg6m8xXeWr5t,,'Shyloom'
https://open.spotify.com/artist/7FeObngbQ0GY3SojNwKdKn,258098,"italian hip hop, italian pop, rap genovese",7FeObngbQ0GY3SojNwKdKn,Bresh,68,spotify:artist:7FeObngbQ0GY3SojNwKdKn,"6CKch2otN4SPznHf9ms5JF, 056KMTw6IztdQjBmFfVyO3, 1AgAVqo74e2q4FVvg0xpT7","'Tony Effe', 'PSICOLOGI', 'Greg Willen', 'Massimo Pericolo', 'SHUNE', 'Rkomi', 'Vaz Tè', 'Giaime', 'Izi', 'Garelli', 'Ketama126', 'Crookers', 'Francesca Michielin', 'Tedua', 'Disme'"
https://open.spotify.com/artist/03NN8FAKofZU6phsfHLKPw,32239,,03NN8FAKofZU6phsfHLKPw,Chris Brown,66,spotify:artist:03NN8FAKofZU6phsfHLKPw,,
https://open.spotify.com/artist/7gHzR22tDNSWGS4HkvvPgw,276863,trap brasileiro,7gHzR22tDNSWGS4HkvvPgw,THE BOX,68,spotify:artist:7gHzR22tDNSWGS4HkvvPgw,,
https://open.spotify.com/artist/4EzkuveR9pLvDVFNx6foYD,4019945,"neo mellow, pop, uk pop",4EzkuveR9pLvDVFNx6foYD,James Bay,70,spotify:artist:4EzkuveR9pLvDVFNx6foYD,,
https://open.spotify.com/artist/0Or6EukLg1g2fTl08fPz2o,14585,,0Or6EukLg1g2fTl08fPz2o,Bunny,67,spotify:artist:0Or6EukLg1g2fTl08fPz2o,,
https://open.spotify.com/artist/2IUl3m1H1EQ7QfNbNWvgru,2609728,"j-pop, japanese soul",2IUl3m1H1EQ7QfNbNWvgru,Vaundy,73,spotify:artist:2IUl3m1H1EQ7QfNbNWvgru,,'Cory Wong'
https://open.spotify.com/artist/2WzaAvm2bBCf4pEhyuDgCY,3617577,"alt z, canadian contemporary r&b, canadian pop, pop",2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,72,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,01QTIT5P1pFP3QnnFSdsJf,"'smle', 'Lupe Fiasco'"
https://open.spotify.com/artist/0LX2VNf5w4iOHW1yyIqb74,1544278,"polish hip hop, polish trap",0LX2VNf5w4iOHW1yyIqb74,Bedoes 2115,68,spotify:artist:0LX2VNf5w4iOHW1yyIqb74,"0Wi2fADbhwXlPUWxBmzo99, 1Kjs5u8GQf6zCFdTj6SI9E, 4nPxrGG7k7aEKmNLsfX4cd, 1fZAAHNWdSM5gqbi9o5iEA, 53UpeT3katrOaJmhSiRp2a, 7CJgLPEqiIRuneZSolpawQ, 0WDJa0qnagyOnMaiD26wht, 7afPAbg5jb45KFUSnHIMFG, 2GzZAv52VCMdVli7QzkteT","'Fryta', 'Szpaku', 'Maciej Spons', 'Young Multi', 'Malik Montana', 'Rafonix', 'DJ Johny', 'Bedoes & Kubi Producent', 'Solar', 'WERSOW', 'Kuqe', 'Beteo', 'White 2115', 'Eis', 'Chivas', 'Flexxy 2115', 'Mr. Polska', '@atutowy', 'SEEK', 'Alberto', 'GOLEC UORKIESTRA', 'Blacha 2115', 'Abel de Jong', 'Koldi', 'Taco Hemingway', 'Kubi Producent', 'Lanek', 'Fekir', 'Josef Bratan', 'Worek', '2115', 'Pezet', 'Pressa', 'Palar', 'Smxkey Nunno', 'Blu', 'Kaz Bałagane', 'Eldo', 'double three', 'Pablo Novacci', 'Białas', 'Doda', 'kuqe 2115', 'ReTo', 'Kosa'"
https://open.spotify.com/artist/4exLIFE8sISLr28sqG1qNX,462759,rap rock,4exLIFE8sISLr28sqG1qNX,Travis Barker,67,spotify:artist:4exLIFE8sISLr28sqG1qNX,"0k7Xl1pqI3tu8sSEjo5oEg, 77AiFEVeAVj2ORpC85QVJs, 6vbY3hOaCAhC7VjucswgdS, 0fA0VVWsXO9YnASrzqfmYu, 01QTIT5P1pFP3QnnFSdsJf, 28ExwzUQsvgJooOI0X1mr3, 50co4Is1HCEo8bhOyUWKpn, 3crnzLy8R4lVwaigKEOz7V, 4P0dddbxPil35MNN9G2MEX, 2RdwBSPQiwcmiDo9kixcl8, 7hJcb9fa4alzcOq3EaNPoG, 6UBA15slIuadJ8h2lPRPos, 55Aa2cqylxrFIXC767Z865, 1YfEcTuGvBQ8xSD1f53UnK, 1sBkRIssrMs1AbVkOJbc7a, 68DWke2VjdDmA75aJX5C57, 0NbfKEOTQCcwd6o7wSDOHI, 3ipn9JLAPI5GUEo4y4jcoi, 7sfl4Xt5KmfyDs2T3SVSMK","'Beanie Sigel', 'Asher Roth', 'Paul Wall', 'Steve Aoki', 'RZA', 'Twista', 'Kid Cudi', 'Lupe Fiasco', 'Kobe', 'Tom Morello', 'Corey Taylor', 'KennyHoopla', 'Bun B', 'Jay Rock', 'Young Thug', 'E-40', 'Cypress Hill', 'Paris Shadows', 'DEV', 'Kurupt', 'Pharrell Williams', 'Snoop Dogg', 'UnoTheActivist', 'Tech N9ne', 'Nottz Raw', 'Royce Da 5\'9""', 'Lil Wayne', 'YBN Nahmir', 'Busta Rhymes', 'The Cool Kids', 'Rick Ross', 'Yelawolf', 'The Game', 'Slaughterhouse', 'Slash', 'Ludacris', 'Raekwon', 'Clipse', 'Lil Jon', 'Transplants', 'Swizz Beatz'"
https://open.spotify.com/artist/1aSxMhuvixZ8h9dK9jIDwL,2102504,"art pop, art rock, baroque pop, new wave pop, permanent wave, piano rock, singer-songwriter",1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,71,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,,
https://open.spotify.com/artist/12zbUHbPHL5DGuJtiUfsip,488881,"ambient folk, indie pop",12zbUHbPHL5DGuJtiUfsip,Julien Baker,66,spotify:artist:12zbUHbPHL5DGuJtiUfsip,,
https://open.spotify.com/artist/7pESOE4dEq8Yk4OKlJa3pS,1053273,"corrido, norteno, sierreno",7pESOE4dEq8Yk4OKlJa3pS,Panter Bélico,70,spotify:artist:7pESOE4dEq8Yk4OKlJa3pS,2TSslwx9J30KElgEr68sdv,"'Los Nuevos Rebeldes', 'Los Del Sombrero', 'Nivel C', 'Los Alegres Del Barranco'"
https://open.spotify.com/artist/7o2ZQYM7nTsaVdkXY38UAA,487513,"alt z, gen z singer-songwriter",7o2ZQYM7nTsaVdkXY38UAA,Em Beihold,70,spotify:artist:7o2ZQYM7nTsaVdkXY38UAA,,
https://open.spotify.com/artist/1HBjj22wzbscIZ9sEb5dyf,3762246,"pop, pop dance, tropical house, uk dance",1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,73,spotify:artist:1HBjj22wzbscIZ9sEb5dyf,"6nVcHLIgY5pE2YCl8ubca1, 6TQj5BFPooTa08A7pk8AQ1, 6Gk5hoM7eW8NSCYhICMDHw, 5KKpBU5eC2tJDzf0wmlRp2, 3KedxarmBCyFBevnqQHy3P, 1ackd5XprZEkH3McKbQD51, 7vXDAI8JwjW531ouMGbfcp","'JHAYCO', 'Kaskade', 'Moelogo', 'Zak Abel', 'RAYE', 'Chelcee Grimes', 'Lennon Stella', 'William Singe', 'Jack & Jack', 'Jessie Reyez', 'Joe Jonas', 'Dakota', 'Olivia Noelle', 'Era Istrefi', 'Juan Magán', 'TINI', 'Charlotte OC', 'Dark Heart', 'Liam Payne', 'Nina Nesbitt', 'JP Cooper'"
https://open.spotify.com/artist/7pwufEBGfggjoI8twqlsmQ,1348423,"alt z, social media pop",7pwufEBGfggjoI8twqlsmQ,Nessa Barrett,67,spotify:artist:7pwufEBGfggjoI8twqlsmQ,,
https://open.spotify.com/artist/4wCW8kZ8LL7QIdcE8EOKPP,369113,j-pop boy group,4wCW8kZ8LL7QIdcE8EOKPP,BE:FIRST,65,spotify:artist:4wCW8kZ8LL7QIdcE8EOKPP,,
https://open.spotify.com/artist/6x9jRPDmA8Ihpw3A9FBowD,1219713,"german hard rock, german rock",6x9jRPDmA8Ihpw3A9FBowD,Böhse Onkelz,67,spotify:artist:6x9jRPDmA8Ihpw3A9FBowD,,"'Moses Pelham', 'Ben Becker'"
